row,out_of_sample,symbol,catalyst,origin,event_ref,headline,available_at,decision_date,entry_date,entry_price,exit_date,exit_reason,sessions,sentiment_model,sentiment_pos,sentiment_neg,rule_score,skip_reason,model_prob,model_weight,model_confidence,timesfm_expected_pct,timesfm_low_pct,timesfm_high_pct,timesfm_feature_delta,in_rules,in_naive_all_events,in_rules_plus_model,tfm_compared,in_rules_without_timesfm,in_timesfm_filter,in_timesfm_feature,cost_pct,trade_return_pct,spy_return_pct,sector,market_cap_usd,cap_bucket,catalyst_price,move_at_decision_pct,move_at_fill_pct,gap_at_fill_pct,hold1_pct,hold3_pct,hold5_pct,hold10_pct,spy_hold1_pct,spy_hold3_pct,spy_hold5_pct,spy_hold10_pct
268,1,CYTK,fda_approval,fda,NDA219083:20251219,FDA approval: MYQORZO,2025-12-19T21:15:00+00:00,2025-12-22,2025-12-23,64.97,2025-12-31,stop,5,,,,94.8,,0.2016,0.5,57.48,-2.1028,-9.4127,5.5079,-1.41,1,1,0,1,1,0,1,0.2,-6.125811913190704,0.27081530003509896,Health care,8020579342,Mid ($2-10B),62.72,4.592,3.587,-0.96,-2.785808834846848,-3.062859781437588,-5.74101893181469,0.49262736647683897,0.3907123640191969,0.7343198034857947,0.25180722891566826,0.6275821733536138
269,1,AVGO,insider_buy_cluster,filing,0001432602-25-000006,1 insider(s) bought $325K of AVGO (Form 4),2025-12-22T22:34:40+00:00,2025-12-23,2025-12-24,350.685,2026-01-09,time_stop,10,,,,67.7,,0.6004,0.5,63.87,2.2423,-3.7877,54.2936,0.39,1,1,0,1,1,1,1,0.2,-3.8400188203088215,0.18956319499963142,Technology,1656221763467,Large (>= $10B),341.45,2.305,2.705,0.391,-0.332597630352016,-0.5692772716255343,-1.5074411508903982,-5.391268517330361,0.15322334471981075,-0.21453594011192606,-1.0765171887491929,0.026760665746050794
270,1,NKE,insider_buy_cluster,filing,0000320187-25-000142,1 insider(s) bought $500K of NKE (Form 4),2025-12-23T21:21:15+00:00,2025-12-24,2025-12-26,60.0,2026-01-06,target,6,,,,73.4,,0.7204,0.5,72.72,3.4535,-5.3625,11.9476,2.0,1,1,1,1,1,1,1,0.2,6.566666666666676,-0.5923896675547378,Consumer,51321095340,Large (>= $10B),57.34,4.639,4.639,0.0,1.350000000000007,1.783333333333337,5.266666666666664,9.666666666666668,-0.24778176763582388,-0.7255994439939737,-1.2816054673925656,0.2966407969419828
271,1,TSLA,earnings_beat,earnings,TSLA:2025-12-31,TSLA 2025-12-31 EPS 0.5 vs 0.4541 est (+10.1%),2026-01-02T14:20:13+00:00,2026-01-02,2026-01-05,447.99,2026-01-20,time_stop,10,,,,73.8,,0.5263,0.25,68.51,-1.3665,-11.6125,8.5907,-0.68,1,1,1,1,1,0,1,0.2,-4.358574968191253,-0.9355725813499525,Consumer,1456941602488,Large (>= $10B),449.72,-2.591,-0.385,2.264,0.621446907297041,-3.9009754682024167,-0.8651934194959796,-2.541570124333137,-0.02812363445683347,0.24280012817898838,0.8968042648644039,0.5457686369330308
272,1,NTLA,insider_buy_cluster,filing,0001193125-26-006288,"1 insider(s) bought $1,402K of NTLA (Form 4)",2026-01-07T21:05:06+00:00,2026-01-08,2026-01-09,10.98,2026-01-14,target,3,,,,83.0,,0.6335,0.25,78.09,-0.0236,-13.9686,15.1355,-0.01,1,1,1,1,1,0,1,0.5,6.5127504553733955,-0.14642572723455577,Health care,1218530822,Small ($300M-2B),10.13,3.85,8.391,4.373,-5.964480874316935,6.421675774134783,7.605646630236784,32.74225865209471,0.29809594138685575,0.25465734184728656,0.03312048419559249,-0.40271346451790074
273,1,GS,earnings_beat,earnings,GS:2025-12-31,GS 2025-12-31 EPS 14.01 vs 12.0225 est (+16.5%),2026-01-08T21:15:56+00:00,2026-01-09,2026-01-12,934.0,2026-01-27,time_stop,10,,,,94.0,,0.2155,0.25,75.89,-0.5153,-4.9202,3.8099,-0.59,1,1,1,1,1,0,1,0.2,-1.270663811563166,0.30674697399664125,Financials,281626873259,Large (>= $10B),934.83,0.444,-0.089,-0.53,1.464882226980713,-0.3423982869379059,2.797858672376874,-0.4291220556745133,0.448636126715707,-0.2463311519082521,-0.05811084728093424,0.09680894191232986
274,1,RYTM,earnings_beat,earnings,RYTM:2025-12-31,RYTM 2025-12-31 EPS -0.73 vs -0.838 est (+12.9%),2026-01-09T14:06:28+00:00,2026-01-09,2026-01-12,100.86,2026-01-15,target,3,,,,78.2,,0.3949,0.25,68.52,2.2206,-5.3436,10.9019,1.37,1,1,1,1,1,1,1,0.2,12.827959547888158,0.3632130653848488,Health care,6741676377,Mid ($2-10B),97.46,3.653,3.489,-0.158,3.7956375173507917,12.17358715050565,0.5634344636129331,2.3084275232996276,0.448636126715707,-0.2463311519082521,-0.05811084728093424,0.09680894191232986
275,1,REGN,earnings_beat,earnings,REGN:2025-12-31,REGN 2025-12-31 EPS 11.44 vs 10.8277 est (+5.7%),2026-01-12T11:48:25+00:00,2026-01-12,2026-01-13,765.16,2026-01-20,stop,4,,,,76.6,,0.4412,0.25,68.48,1.4588,-6.2396,8.5678,0.99,1,1,1,1,1,1,1,0.2,-4.873532333106801,-2.2129692734618733,Health care,72157524480,Large (>= $10B),796.55,-3.584,-3.941,-0.37,-1.0168226253332688,-3.2372732500392076,-4.301103037273246,0.5959119661247405,-0.4473076535967511,-0.6672964384822231,-2.775162834835865,-0.2
276,1,MRNA,earnings_beat,earnings,MRNA:2025-12-31,MRNA 2025-12-31 EPS -2.11 vs -2.6953 est (+21.7%),2026-01-12T12:01:10+00:00,2026-01-12,2026-01-13,34.38,2026-01-14,target,1,,,,91.5,,0.4398,0.25,79.62,-2.7835,-14.7862,10.6147,-1.1,1,1,1,1,1,0,1,0.2,15.361372891215797,-0.8455880027031346,Health care,13220594686,Large (>= $10B),34.3,-1.341,0.233,1.596,14.983246073298417,14.285165794066312,24.87271669575333,31.998952879581143,-0.4473076535967511,-0.6672964384822231,-2.775162834835865,-0.2
277,1,BEAM,earnings_beat,earnings,BEAM:2025-12-31,BEAM 2025-12-31 EPS -0.103 vs -1.0115 est (+89.8%),2026-01-12T12:00:31+00:00,2026-01-12,2026-01-13,33.48,2026-01-21,stop,5,,,,96.5,priced_in,0.2003,0.25,77.38,-13.1174,-23.1406,5.7685,-4.54,0,1,0,1,0,0,0,0.5,-8.385304659498205,-2.4775309494025843,Health care,3418690863,Mid ($2-10B),27.55,22.287,21.525,-0.623,2.6959378733572352,-4.771206690561524,-8.011947431302257,-8.80346475507765,-0.4473076535967511,-0.6672964384822231,-2.775162834835865,-0.2
278,1,AXSM,earnings_beat,earnings,AXSM:2025-12-31,AXSM 2025-12-31 EPS -0.56 vs -0.6826 est (+18.0%),2026-01-12T12:09:28+00:00,2026-01-12,2026-01-13,177.91,2026-01-28,time_stop,10,,,,99.0,,0.5813,0.25,88.78,-2.1481,-9.0513,5.4593,-1.48,1,1,1,1,1,0,1,0.2,5.297161486144675,0.024302290471456434,Health care,8913963005,Mid ($2-10B),169.38,4.392,5.036,0.616,-2.21225338654375,-2.319048957337988,3.504120060704863,5.482648530155698,-0.4473076535967511,-0.6672964384822231,-2.775162834835865,-0.2
279,1,KRYS,earnings_beat,earnings,KRYS:2025-12-31,KRYS 2025-12-31 EPS 1.7 vs 1.4367 est (+18.3%),2026-01-12T12:50:51+00:00,2026-01-12,2026-01-13,273.92,2026-01-14,target,1,,,,99.0,,0.7406,0.25,92.77,0.7078,-6.1898,8.461,0.48,1,1,1,1,1,1,1,0.2,6.546495327102786,-0.8455880027031346,Health care,7891094845,Mid ($2-10B),261.41,4.101,4.786,0.658,6.374912383177556,2.7534170560747473,0.12491238317755576,1.055841121495327,-0.4473076535967511,-0.6672964384822231,-2.775162834835865,-0.2
280,1,JPM,earnings_beat,earnings,JPM:2025-12-31,JPM 2025-12-31 EPS 5.23 vs 5.0539 est (+3.5%),2026-01-13T11:41:09+00:00,2026-01-13,2026-01-14,308.2,2026-01-26,stop,7,,,,67.5,,0.4391,0.25,61.6,1.94,-4.0699,6.2699,1.88,1,1,0,1,1,1,1,0.2,-3.571187540558074,-0.2738060781476091,Financials,846351347515,Large (>= $10B),324.49,-4.188,-5.02,-0.868,-0.30707332900713463,1.1854639844257167,-2.1987021414665686,-2.6107722258273847,-0.29261939218523364,-0.10448625180896604,-1.0104196816208442,0.43965267727930096
281,1,EXEL,earnings_beat,earnings,EXEL:2025-12-31,EXEL 2025-12-31 EPS 0.88 vs 0.8221 est (+7.0%),2026-01-12T21:22:36+00:00,2026-01-13,2026-01-14,44.28,2026-01-29,time_stop,10,,,,83.3,,0.5567,0.25,76.39,0.6173,-3.6333,6.9529,0.58,1,1,1,1,1,1,1,0.2,-3.9262872628726297,0.5800289435600627,Health care,11818383881,Large (>= $10B),44.06,0.045,0.499,0.454,1.9454381210478602,-0.9226738934056009,0.9969286359530207,-3.858536585365868,-0.29261939218523364,-0.10448625180896604,-1.0104196816208442,0.43965267727930096
282,1,ACAD,earnings_beat,earnings,ACAD:2025-12-31,ACAD 2025-12-31 EPS 1.6 vs 0.1398 est (+1044.5%),2026-01-13T20:58:51+00:00,2026-01-13,2026-01-14,26.52,2026-01-29,time_stop,10,,,,91.5,,0.2144,0.25,73.98,0.386,-5.4717,6.2596,0.33,1,1,1,1,1,1,1,0.5,-3.8936651583710398,0.5800289435600627,Health care,4476550878,Mid ($2-10B),26.59,-0.489,-0.263,0.227,0.7820512820512775,-2.4984917043740613,0.40497737556560764,-3.8936651583710398,-0.29261939218523364,-0.10448625180896604,-1.0104196816208442,0.43965267727930096
283,1,VCEL,earnings_beat,earnings,VCEL:2025-12-31,VCEL 2025-12-31 EPS 0.45 vs 0.3978 est (+13.1%),2026-01-13T14:11:04+00:00,2026-01-13,2026-01-14,36.74,2026-01-29,time_stop,10,,,,78.3,,0.558,0.25,72.68,0.1322,-8.7756,9.3534,0.07,1,1,1,1,1,1,1,0.5,-2.3780620577027896,0.5800289435600627,Health care,1873767663,Small ($300M-2B),36.59,1.257,0.41,-0.837,1.1058791507893133,1.2964071856287234,2.167392487751763,-1.969787697332603,-0.29261939218523364,-0.10448625180896604,-1.0104196816208442,0.43965267727930096
284,1,C,earnings_beat,earnings,C:2025-12-31,C 2025-12-31 EPS 1.81 vs 1.7082 est (+6.0%),2026-01-14T15:21:44+00:00,2026-01-14,2026-01-15,113.85,2026-01-30,time_stop,10,,,,76.7,,0.5522,0.25,71.33,-0.1458,-7.348,5.7825,-0.11,1,1,1,1,1,0,1,0.2,0.30065876152833865,-0.6002476352275685,Financials,201131408933,Large (>= $10B),116.3,-3.345,-2.107,1.281,2.9708388230127447,-1.122266139657446,1.3898111550285421,0.9857707509881577,-0.5354593489497181,-2.6461177419122683,-1.0048144895402953,-0.2763062038383611
285,1,BIIB,earnings_beat,earnings,BIIB:2025-12-31,BIIB 2025-12-31 EPS 1.99 vs 1.6464 est (+20.9%),2026-01-13T22:38:54+00:00,2026-01-14,2026-01-15,169.03,2026-01-30,time_stop,10,,,,80.5,,0.2861,0.25,67.53,1.7151,-8.0291,9.5291,0.98,1,1,1,1,1,1,1,0.2,4.568384310477436,-0.6002476352275685,Health care,24685398000,Large (>= $10B),178.3,-5.042,-5.199,-0.165,-0.4721410400520652,-2.3593799917174474,2.621984263148569,4.030018339939656,-0.5354593489497181,-2.6461177419122683,-1.0048144895402953,-0.2763062038383611
286,1,MS,earnings_beat,earnings,MS:2025-12-31,MS 2025-12-31 EPS 2.68 vs 2.5099 est (+6.8%),2026-01-15T13:33:09+00:00,2026-01-15,2026-01-16,190.555,2026-01-21,stop,2,,,,85.1,priced_in,0.6245,0.25,79.44,-0.8425,-5.3507,4.3229,-0.87,0,1,0,1,0,0,0,0.2,-4.442869512739112,-2.219721477380854,Financials,303923619543,Large (>= $10B),180.78,5.781,5.407,-0.353,-0.9688069061425828,-3.9968040723150855,-6.263866075411307,-4.269691165280364,-0.48832569270247356,-1.3907851108612255,-0.8386414093359826,-0.4436352103335815
287,1,BLK,earnings_beat,earnings,BLK:2025-12-31,BLK 2025-12-31 EPS 13.16 vs 12.3297 est (+6.7%),2026-01-15T11:36:16+00:00,2026-01-15,2026-01-16,1159.5,2026-01-21,stop,2,,,,85.1,priced_in,0.8696,0.25,85.56,-2.2433,-7.0687,4.2696,-1.98,0,1,0,1,0,0,0,0.2,-3.606640793445448,-2.219721477380854,Financials,179195367254,Large (>= $10B),1091.85,5.935,6.196,0.246,0.11651573954292188,-2.9296248382923773,-2.7519620526088806,-3.698059508408791,-0.48832569270247356,-1.3907851108612255,-0.8386414093359826,-0.4436352103335815
288,1,MU,insider_buy_cluster,filing,0002058769-26-000002,"1 insider(s) bought $7,822K of MU (Form 4)",2026-01-16T00:07:13+00:00,2026-01-16,2026-01-20,364.68,2026-01-23,target,3,,,,77.8,priced_in,0.7176,0.25,76.29,1.2468,-13.6111,19.1732,0.38,0,1,0,1,0,0,0,0.2,8.706438521443461,0.7772703928157434,Technology,408278484428,Large (>= $10B),336.63,7.759,8.333,0.532,-0.11225183722716175,8.821607985082803,6.493539541515836,19.850455193594385,-0.7737428282146406,0.8990623486771601,1.4493272094968426,1.8425831633626324
289,1,OXY,earnings_beat,earnings,OXY:2025-12-31,OXY 2025-12-31 EPS 0.31 vs 0.1843 est (+68.2%),2026-01-20T12:00:20+00:00,2026-01-20,2026-01-21,42.715,2026-01-28,target,5,,,,91.5,,0.5039,0.25,81.22,0.3817,-5.5254,5.8299,0.34,1,1,1,1,1,1,1,0.2,5.1494088727613185,2.360141249172365,Energy,41615288732,Large (>= $10B),42.7,-1.077,0.035,1.125,1.6611728900854275,3.0424206953060917,4.095914784033705,5.758094346248388,0.6460236886632889,1.2095490325903182,2.1306113440741514,1.253689398955338
290,1,GE,earnings_beat,earnings,GE:2025-12-31,GE 2025-12-31 EPS 1.57 vs 1.4695 est (+6.8%),2026-01-22T11:38:59+00:00,2026-01-22,2026-01-23,297.0,2026-02-06,time_stop,10,,,,69.2,,0.0905,0.25,54.16,4.0728,-3.8759,10.2479,2.88,1,1,0,1,1,1,1,0.2,4.409427609427619,-1.172171764876839,Technology,311170103745,Large (>= $10B),318.5,-7.378,-6.75,0.678,-1.2538720538720514,-0.04175084175084259,0.4262626262626414,2.9548821548821547,-0.04305747293467094,0.8666279154254222,0.655918041124748,-1.7301896388868696
291,1,INTC,earnings_beat,earnings,INTC:2025-12-31,INTC 2025-12-31 EPS 0.15 vs 0.0829 est (+80.9%),2026-01-22T21:10:56+00:00,2026-01-23,2026-01-26,44.28,2026-02-09,time_stop,10,,,,88.5,,0.3423,0.25,74.93,-5.8038,-26.6972,14.7042,-1.4,1,1,1,1,1,0,1,0.2,11.791869918699184,-0.354962417993032,Technology,225124650000,Large (>= $10B),54.32,-17.029,-18.483,-1.753,-4.242457091237573,9.962601626016255,4.745799457994582,14.050225835591702,0.12440730495735258,0.5139857202855815,0.014340540775403976,-0.18117279033729156
292,1,SLB,earnings_beat,earnings,SLB:2025-12-31,SLB 2025-12-31 EPS 0.78 vs 0.7482 est (+4.3%),2026-01-23T12:06:21+00:00,2026-01-23,2026-01-26,49.7,2026-02-09,time_stop,10,,,,83.9,,0.2928,0.25,70.25,-1.194,-8.4441,4.1963,-0.94,1,1,1,1,1,0,1,0.2,1.3694164989939586,-0.354962417993032,Energy,73495542488,Large (>= $10B),49.32,-0.345,0.77,1.119,-0.2,-1.870020120724358,-2.8559356136820924,1.812072434607637,0.12440730495735258,0.5139857202855815,0.014340540775403976,-0.18117279033729156
293,1,IONQ,earnings_beat,earnings,IONQ:2025-12-31,IONQ 2025-12-31 EPS 1.93 vs -0.333 est (+679.6%),2026-01-26T11:14:20+00:00,2026-01-26,2026-01-27,44.56,2026-02-03,stop,5,,,,88.5,,0.4847,0.25,78.49,0.1795,-15.743,17.8707,0.05,1,1,1,1,1,1,1,0.2,-11.308617594254944,0.0924313578610782,Technology,15365105862,Large (>= $10B),47.25,-8.212,-5.693,2.744,1.8870736086175957,-3.1622980251346466,-13.664991023339311,-20.577019748653512,-0.011288138523135427,-0.2201676798524897,-0.022812527010285077,-0.23313261690049975
294,1,RTX,earnings_beat,earnings,RTX:2025-12-31,RTX 2025-12-31 EPS 1.55 vs 1.4821 est (+4.6%),2026-01-27T11:57:34+00:00,2026-01-27,2026-01-28,201.28,2026-02-11,time_stop,10,,,,84.0,priced_in,0.6357,0.25,78.89,-0.445,-4.9404,3.8232,-0.51,0,1,0,1,0,0,0,0.2,-3.031875993640698,-0.29468474284484164,Industrials,269870576486,Large (>= $10B),194.13,3.683,3.683,0.0,-1.1042130365659706,-0.3738871224165273,0.9029411764705844,-3.225635930047699,-0.4338426224804513,-0.9287855964421385,-1.2788322215049106,-0.9072663367046816
295,1,UPS,earnings_beat,earnings,UPS:2025-12-31,UPS 2025-12-31 EPS 2.38 vs 2.2236 est (+7.0%),2026-01-27T11:08:17+00:00,2026-01-27,2026-01-28,107.54,2026-02-05,target,6,,,,88.3,,0.4867,0.25,78.39,1.029,-3.0855,4.858,1.3,1,1,1,1,1,1,1,0.2,7.6668402454900475,-2.5111684958037284,Industrials,76532681422,Large (>= $10B),106.97,0.215,0.533,0.317,-3.770764366747259,-1.427450251069373,3.8078110470522564,10.177533940859208,-0.4338426224804513,-0.9287855964421385,-1.2788322215049106,-0.9072663367046816
296,1,HALO,guidance_raise,filing,0001159036-26-000011,8-K: Raises 2026 and Multi-Year Financial Guidance,2026-01-28T11:40:00+00:00,2026-01-28,2026-01-29,72.95,2026-02-05,target,5,finbert,0.078,0.032,87.6,,0.7806,0.25,85.21,0.1308,-8.9602,7.7197,0.08,1,1,1,1,1,1,1,0.2,6.0234407128169964,-2.4185844139059887,Health care,8564589510,Mid ($2-10B),70.22,3.717,3.888,0.165,0.3346127484578522,1.8562028786840215,6.626593557230986,8.792460589444829,-0.5374545872284251,-0.3407257427590847,-1.6646965062680261,-0.8361377963497338
297,1,MRK,fda_approval,fda,NDA205053:20260127,FDA new indication: NOXAFIL,2026-01-27T21:15:00+00:00,2026-01-28,2026-01-29,107.325,2026-02-03,target,3,,,,86.0,,0.2409,0.25,70.52,-0.127,-4.5839,3.6862,-0.15,1,1,1,1,1,0,1,0.2,3.8484509666899536,-0.22584758540472577,Health care,265328209098,Large (>= $10B),107.92,-0.945,-0.551,0.398,0.7457255998136516,5.432424877707898,10.05390170044258,10.96701607267645,-0.5374545872284251,-0.3407257427590847,-1.6646965062680261,-0.8361377963497338
298,1,META,earnings_beat,earnings,META:2025-12-31,META 2025-12-31 EPS 8.88 vs 8.3992 est (+5.7%),2026-01-28T21:04:20+00:00,2026-01-29,2026-01-30,727.5,2026-02-03,stop,2,,,,84.6,priced_in,0.3843,0.25,73.06,-2.7104,-10.938,7.9106,-1.44,0,1,0,1,0,0,0,0.2,-2.9670103092783506,0.43892221627952493,Technology,,Unknown,668.73,10.405,8.788,-1.464,-1.7120274914089293,-5.120962199312706,-8.074914089347073,-10.879037800687296,-0.17398054322843565,-0.5266887350207414,-2.2483094580725282,-1.7206926957602728
299,1,NOW,earnings_beat,earnings,NOW:2025-12-31,NOW 2025-12-31 EPS 0.92 vs 0.8917 est (+3.2%),2026-01-28T21:11:25+00:00,2026-01-29,2026-01-30,117.54,2026-02-06,stop,5,,,,67.3,,0.2346,0.25,56.34,5.3763,-28.3028,67.5093,0.56,1,1,0,1,1,1,1,0.2,-13.693278883784242,-1.6932277136124994,Technology,122099580000,Large (>= $10B),129.62,-9.944,-9.32,0.694,-0.6509103283988458,-6.8105155691679515,-12.88504338948444,-12.323532414497194,-0.17398054322843565,-0.5266887350207414,-2.2483094580725282,-1.7206926957602728
300,1,MA,earnings_beat,earnings,MA:2025-12-31,MA 2025-12-31 EPS 4.76 vs 4.3756 est (+8.8%),2026-01-29T13:03:21+00:00,2026-01-29,2026-01-30,541.01,2026-02-13,time_stop,10,,,,73.1,priced_in,0.1217,0.25,57.87,1.6881,-3.7012,6.1514,1.71,0,1,0,1,0,0,0,0.2,-2.408831629729591,-1.6599806299599449,Consumer,66623341840,Large (>= $10B),521.37,4.289,3.767,-0.5,-0.6103436165690199,1.594791223822112,1.8110534001219982,-2.7045747768063344,-0.17398054322843565,-0.5266887350207414,-2.2483094580725282,-1.7206926957602728
301,1,CAT,earnings_beat,earnings,CAT:2025-12-31,CAT 2025-12-31 EPS 5.16 vs 4.7223 est (+9.3%),2026-01-29T11:31:34+00:00,2026-01-29,2026-01-30,655.65,2026-02-04,target,3,,,,89.4,,0.3106,0.25,74.82,1.1921,-4.4928,7.0037,1.04,1,1,1,1,1,1,1,0.2,7.631922519637002,-0.4081556541725038,Industrials,311318746443,Large (>= $10B),643.28,3.414,1.923,-1.442,0.060809883321910785,7.005063677266832,3.2561122550140986,15.454693815297805,-0.17398054322843565,-0.5266887350207414,-2.2483094580725282,-1.7206926957602728
302,1,LMT,earnings_beat,earnings,LMT:2025-12-31,LMT 2025-12-31 EPS 7.43 vs 5.76 est (+29.0%),2026-01-29T12:25:24+00:00,2026-01-29,2026-01-30,621.0,2026-02-13,time_stop,10,,,,99.0,,0.4116,0.25,84.54,1.5698,-5.7421,10.5587,0.96,1,1,1,1,1,1,1,0.2,2.6985507246376716,-1.6599806299599449,Industrials,143227250202,Large (>= $10B),597.27,4.226,3.973,-0.243,1.9288244766505704,0.9690821256038709,-2.103381642512081,2.4457326892109332,-0.17398054322843565,-0.5266887350207414,-2.2483094580725282,-1.7206926957602728
303,1,AAPL,earnings_beat,filing,0000320193-26-000005,8-K: All-time records for total company revenue and EPS,2026-01-29T21:30:33+00:00,2026-01-30,2026-02-02,260.03,2026-02-05,target,3,finbert,0.243,0.028,86.6,,0.2978,0.25,72.39,0.0297,-4.7271,4.1549,0.03,1,1,1,1,1,1,1,0.2,6.760735299773102,-1.4529365700861383,Technology,3809462207200,Large (>= $10B),258.28,0.465,0.678,0.212,3.6380186901511458,6.130038841672136,6.75688958966274,-1.8344267969080394,0.6454421531946866,-0.6916035847907451,-0.04918356100815907,-1.3354737666405712
304,1,CVX,earnings_beat,earnings,CVX:2025-12-31,CVX 2025-12-31 EPS 1.52 vs 1.4628 est (+3.9%),2026-01-30T11:16:19+00:00,2026-01-30,2026-02-02,173.44,2026-02-12,target,8,,,,83.7,priced_in,0.4754,0.25,74.66,-1.7439,-10.0179,4.5216,-1.2,0,1,0,1,0,0,0,0.2,6.926383763837651,0.475773659328871,Energy,356191970509,Large (>= $10B),171.19,3.335,1.314,-1.956,0.14017527675276326,4.291466789667897,4.078136531365328,5.738653136531369,0.6454421531946866,-0.6916035847907451,-0.04918356100815907,-1.3354737666405712
305,1,SOFI,earnings_beat,filing,0001818874-26-000008,"8-K: SoFi Reports Fourth Quarter 2025 with Record Net Revenue of $1.0 Billion, Record Member and Product Growth, Net Income of $174 Million",2026-01-30T12:07:34+00:00,2026-01-30,2026-02-02,22.51,2026-02-05,stop,3,finbert,0.763,0.011,85.3,,0.6058,0.25,79.12,3.7999,-8.6824,16.2573,1.52,1,1,1,1,1,1,1,0.2,-10.328831630386503,-1.4529365700861383,Financials,27506648434,Large (>= $10B),24.36,-6.363,-7.594,-1.315,-2.110262105730798,-8.018747223456245,-7.530075521990232,-13.083163038649491,0.6454421531946866,-0.6916035847907451,-0.04918356100815907,-1.3354737666405712
306,1,HOOD,earnings_beat,earnings,HOOD:2025-12-31,HOOD 2025-12-31 EPS 0.66 vs 0.6398 est (+3.2%),2026-01-30T21:05:18+00:00,2026-02-02,2026-02-03,90.1,2026-02-05,stop,2,,,,67.3,,0.4836,0.25,62.57,5.5769,-12.6922,21.7679,1.62,1,1,0,1,1,1,1,0.2,-13.995782463928961,-2.393303744559827,Financials,20592226301,Large (>= $10B),99.48,-9.62,-9.429,0.211,-3.5629300776914508,-19.534073251942274,-4.128967813540507,-16.470810210876795,-1.159480616480668,-2.8701713563436315,-0.5246146995877663,-2.118961232961325
307,1,PFE,earnings_beat,earnings,PFE:2025-12-31,PFE 2025-12-31 EPS 0.66 vs 0.5775 est (+14.3%),2026-02-03T12:01:37+00:00,2026-02-03,2026-02-04,25.88,2026-02-09,target,3,,,,80.9,,0.4513,0.25,71.96,-0.0089,-4.1044,4.0384,-0.01,1,1,1,1,1,0,1,0.2,4.823183925811447,-0.33471427536757564,Health care,146520683615,Large (>= $10B),26.66,-3.338,-2.926,0.427,3.2775888717156088,4.977743431221016,6.4846986089644565,5.557341576506958,-0.802592887665676,-0.1608894039255569,0.05639168537698874,-0.7881074817121856
308,1,PLTR,earnings_beat,earnings,PLTR:2025-12-31,PLTR 2025-12-31 EPS 0.25 vs 0.2348 est (+6.5%),2026-02-02T21:06:08+00:00,2026-02-03,2026-02-04,155.41,2026-02-05,stop,1,,,,80.0,,0.5699,0.25,74.25,8.9443,-3.7607,21.1735,3.59,1,1,1,1,1,1,1,0.2,-12.161907213178047,-1.5630767002245192,Technology,376277614320,Large (>= $10B),147.76,6.849,5.177,-1.564,-10.411698088926068,-12.753889711086796,-10.431001866031785,-13.088488514252626,-0.802592887665676,-0.1608894039255569,0.05639168537698874,-0.7881074817121856
309,1,AMD,earnings_beat,earnings,AMD:2025-12-31,AMD 2025-12-31 EPS 1.53 vs 1.3324 est (+14.8%),2026-02-03T21:16:18+00:00,2026-02-04,2026-02-05,201.855,2026-02-20,time_stop,10,,,,73.2,,0.4502,0.25,66.16,-3.212,-26.4159,18.8591,-0.71,1,1,1,1,1,0,1,0.2,-1.0620049045106492,0.0026610274032947134,Technology,326391946660,Large (>= $10B),242.11,-17.314,-16.627,0.832,-4.8345148745386535,6.807505387530655,5.60862500309629,0.5505387530653219,-0.687561312303586,1.7105941786354164,1.4183511028871723,0.31986959203453863
310,1,CMG,earnings_beat,earnings,CMG:2025-12-31,CMG 2025-12-31 EPS 0.25 vs 0.2417 est (+3.4%),2026-02-03T21:10:45+00:00,2026-02-04,2026-02-05,39.9,2026-02-12,stop,5,,,,86.5,,0.4784,0.25,76.83,0.8214,-5.5393,6.7533,0.67,1,1,1,1,1,1,1,0.2,-6.340350877192969,1.7531823655534853,Consumer,52005750390,Large (>= $10B),39.17,1.94,1.864,-0.075,-3.8340852130325676,-0.9769423558897092,-6.916791979949877,-5.037092731829573,-0.687561312303586,1.7105941786354164,1.4183511028871723,0.31986959203453863
311,1,LLY,earnings_beat,earnings,LLY:2025-12-31,LLY 2025-12-31 EPS 7.54 vs 6.7372 est (+11.9%),2026-02-04T12:05:22+00:00,2026-02-04,2026-02-05,1065.5,2026-02-06,stop,1,,,,87.7,priced_in,0.2712,0.25,72.55,-1.8411,-9.6012,7.5327,-1.07,0,1,0,1,0,0,0,0.2,-1.0916001877052992,-0.12363497518137462,Health care,1046653265050,Large (>= $10B),1003.46,10.33,6.183,-3.759,-4.391459408728293,-2.1549507273580404,-4.919849835757861,-4.168090098545285,-0.687561312303586,1.7105941786354164,1.4183511028871723,0.31986959203453863
312,1,AMGN,earnings_beat,earnings,AMGN:2025-12-31,AMGN 2025-12-31 EPS 5.29 vs 4.8283 est (+9.6%),2026-02-03T21:03:07+00:00,2026-02-04,2026-02-05,365.725,2026-02-20,time_stop,10,,,,86.5,priced_in,0.7312,0.25,83.16,-1.6484,-8.6349,6.7464,-1.07,0,1,0,1,0,0,0,0.2,1.5185043406931389,0.0026610274032947134,Health care,197191621720,Large (>= $10B),338.59,8.154,8.014,-0.13,0.3673661904436411,2.5602706951944665,0.03378221341170401,2.4727732585959394,-0.687561312303586,1.7105941786354164,1.4183511028871723,0.31986959203453863
